dataset,end-date,entity,entry-date,geojson,geometry,name,organisation-entity,point,prefix,reference,start-date,typology,address,address-text,description,notes,organisation,tree,tree-preservation-order,tree-preservation-order-tree,tree-species
tree,,7002003037,2017-07-04,,,South Bucks District Council Tree Preservation Order No.31; 2004 dated 16/12/04. Confirmed 19.5.2005,67,POINT (-0.649941 51.536051),tree,ZZZZZSESRW983,2017-07-04,geography,,,,,,,TPO/SBDC/2004/31,,
tree,,7002003038,2017-07-04,,,South Bucks District Council Tree Preservation Order No.31; 2004 dated 16/12/04. Confirmed 19.5.2005,67,POINT (-0.650427 51.536058),tree,ZZZZZSESRW984,2017-07-04,geography,,,,,,,TPO/SBDC/2004/31,,
tree,,7002003039,2017-07-04,,,South Bucks District Council Tree Preservation Order No.31; 2004 dated 16/12/04. Confirmed 19.5.2005,67,POINT (-0.650295 51.536248),tree,ZZZZZSESRW985,2017-07-04,geography,,,,,,,TPO/SBDC/2004/31,,
tree,,7002003040,2017-07-04,,,South Bucks District Council Tree Preservation Order No.31; 2004 dated 16/12/04. Confirmed 19.5.2005,67,POINT (-0.650274 51.536268),tree,ZZZZZSESRW986,2017-07-04,geography,,,,,,,TPO/SBDC/2004/31,,
tree,,7002003041,2017-07-04,,,South Bucks District Council Tree Preservation Order No.31; 2004 dated 16/12/04. Confirmed 19.5.2005,67,POINT (-0.650025 51.536333),tree,ZZZZZSESRW987,2017-07-04,geography,,,,,,,TPO/SBDC/2004/31,,
tree,,7002003042,2017-07-04,,,South Bucks District Council Tree Preservation Order No.31; 2004 dated 16/12/04. Confirmed 19.5.2005,67,POINT (-0.650099 51.536317),tree,ZZZZZSESRW988,2017-07-04,geography,,,,,,,TPO/SBDC/2004/31,,
tree,,7002003043,2017-07-04,,,South Bucks District Council Tree Preservation Order No.34;2004 dated 15/12/04. Confirmed 1.3.2005,67,POINT (-0.558738 51.581936),tree,ZZZZZSESRW989,2017-07-04,geography,,,,,,,TPO/SBDC/2004/34,,
tree,,7002003044,2017-07-04,,,South Bucks District Council Tree Preservation Order No.34;2004 dated 15/12/04. Confirmed 1.3.2005,67,POINT (-0.558642 51.581896),tree,ZZZZZSESRW990,2017-07-04,geography,,,,,,,TPO/SBDC/2004/34,,
tree,,7002003045,2017-07-04,,,South Bucks District Council Tree Preservation Order No.34;2004 dated 15/12/04. Confirmed 1.3.2005,67,POINT (-0.558478 51.581939),tree,ZZZZZSESRW991,2017-07-04,geography,,,,,,,TPO/SBDC/2004/34,,
tree,,7002003046,2017-07-04,,,South Bucks District Council Tree Preservation Order No.34;2004 dated 15/12/04. Confirmed 1.3.2005,67,POINT (-0.558464 51.581751),tree,ZZZZZSESRW992,2017-07-04,geography,,,,,,,TPO/SBDC/2004/34,,
tree,,7002003047,2017-07-04,,,South Bucks District Council Tree Preservation Order No.32; 2004 dated 1/12/04. Confirmed 15.2.05,67,POINT (-0.550251 51.582506),tree,ZZZZZSESRW993,2017-07-04,geography,,,,,,,TPO/SBDC/2004/32,,
tree,,7002003048,2017-07-04,,,South Bucks District Council Tree Preservation Order No.32; 2004 dated 1/12/04. Confirmed 15.2.05,67,POINT (-0.550435 51.582300),tree,ZZZZZSESRW994,2017-07-04,geography,,,,,,,TPO/SBDC/2004/32,,
tree,,7002003049,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.529137 51.594167),tree,ZZZZZSESRW995,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003050,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.529000 51.594138),tree,ZZZZZSESRW996,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003051,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.528935 51.593947),tree,ZZZZZSESRW997,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003052,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.529402 51.594091),tree,ZZZZZSESRW998,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003053,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.529329 51.593999),tree,ZZZZZSESRW999,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003054,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.529419 51.593982),tree,ZZZZZTESRW000,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003055,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.529460 51.593937),tree,ZZZZZTESRW001,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003056,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.529886 51.593956),tree,ZZZZZTESRW002,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003057,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.530145 51.594129),tree,ZZZZZTESRW003,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003058,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.530400 51.594188),tree,ZZZZZTESRW004,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003059,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.530329 51.594008),tree,ZZZZZTESRW005,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003060,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.530429 51.594023),tree,ZZZZZTESRW006,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003061,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.530591 51.594163),tree,ZZZZZTESRW007,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003062,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.530812 51.594010),tree,ZZZZZTESRW008,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003063,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.530878 51.594001),tree,ZZZZZTESRW009,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003064,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.530968 51.594000),tree,ZZZZZTESRW010,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003065,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.530975 51.594031),tree,ZZZZZTESRW011,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003066,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.531016 51.594190),tree,ZZZZZTESRW012,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003067,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.531007 51.594259),tree,ZZZZZTESRW013,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003068,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.530877 51.594199),tree,ZZZZZTESRW014,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003069,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.530567 51.594009),tree,ZZZZZTESRW015,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003070,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.529113 51.593898),tree,ZZZZZTESRW016,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003071,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.529343 51.594380),tree,ZZZZZTESRW017,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003072,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.529950 51.594486),tree,ZZZZZTESRW018,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003073,2017-07-04,,,South Bucks District Council Tree Preservation Order No.26; 2004. Dated 6/10/2004. The order is conf,67,POINT (-0.530523 51.594339),tree,ZZZZZTESRW019,2017-07-04,geography,,,,,,,TPO/SBDC/2004/26,,
tree,,7002003074,2017-07-04,,,South Bucks District Council Tree Preservation Order No.29; 2004 dated 3/11/2004. confirmed 22.2.200,67,POINT (-0.549534 51.591824),tree,ZZZZZTESRW020,2017-07-04,geography,,,,,,,TPO/SBDC/2004/29,,
tree,,7002003075,2017-07-04,,,South Bucks District Council Tree Preservation Order No.29; 2004 dated 3/11/2004. confirmed 22.2.200,67,POINT (-0.549583 51.591726),tree,ZZZZZTESRW021,2017-07-04,geography,,,,,,,TPO/SBDC/2004/29,,
tree,,7002003076,2017-07-04,,,South Bucks District Council Tree Preservation Order No.29; 2004 dated 3/11/2004. confirmed 22.2.200,67,POINT (-0.549591 51.591762),tree,ZZZZZTESRW022,2017-07-04,geography,,,,,,,TPO/SBDC/2004/29,,
tree,,7002003077,2017-07-04,,,South Bucks District Council Tree Preservation Order No.28; 2004 dated 2/11/2004. Confirmed 13/01/05,67,POINT (-0.550706 51.593054),tree,ZZZZZTESRW023,2017-07-04,geography,,,,,,,TPO/SBDC/2004/28,,
tree,,7002003078,2017-07-04,,,South Bucks District Council Tree Preservation Order No.23; 2004; dated 20/8/2004. Confirmed 27/10/2,67,POINT (-0.650499 51.539262),tree,ZZZZZTESRW024,2017-07-04,geography,,,,,,,TPO/SBDC/2004/23,,
tree,,7002003079,2017-07-04,,,South Bucks District Council Tree Preservation Order No.23; 2004; dated 20/8/2004. Confirmed 27/10/2,67,POINT (-0.650462 51.539212),tree,ZZZZZTESRW025,2017-07-04,geography,,,,,,,TPO/SBDC/2004/23,,
tree,,7002003080,2017-07-04,,,South Bucks District Council Tree Preservation Order No.23; 2004; dated 20/8/2004. Confirmed 27/10/2,67,POINT (-0.651233 51.539213),tree,ZZZZZTESRW026,2017-07-04,geography,,,,,,,TPO/SBDC/2004/23,,
tree,,7002003081,2017-07-04,,,South Bucks District Council Tree Preservation Order No.22; 2004; dated 23/7/04. Confirmed 22/10/200,67,POINT (-0.612725 51.565415),tree,ZZZZZTESRW027,2017-07-04,geography,,,,,,,TPO/SBDC/2004/22,,
tree,,7002003082,2017-07-04,,,South Bucks District Council Tree Preservation Order No.22; 2004; dated 23/7/04. Confirmed 22/10/200,67,POINT (-0.612449 51.565352),tree,ZZZZZTESRW028,2017-07-04,geography,,,,,,,TPO/SBDC/2004/22,,
tree,,7002003083,2017-07-04,,,South Bucks District Council Tree Preservation Order No.22; 2004; dated 23/7/04. Confirmed 22/10/200,67,POINT (-0.612239 51.565231),tree,ZZZZZTESRW029,2017-07-04,geography,,,,,,,TPO/SBDC/2004/22,,
tree,,7002003084,2017-07-04,,,South Bucks District Council Tree Preservation Order No.22; 2004; dated 23/7/04. Confirmed 22/10/200,67,POINT (-0.612290 51.565150),tree,ZZZZZTESRW030,2017-07-04,geography,,,,,,,TPO/SBDC/2004/22,,
tree,,7002003085,2017-07-04,,,South Bucks District Council Tree Preservation Order No.24; 2004; dated 23/8/2004. Confirmed 4/11/20,67,POINT (-0.556098 51.590470),tree,ZZZZZTESRW032,2017-07-04,geography,,,,,,,TPO/SBDC/2004/24,,
tree,,7002003086,2017-07-04,,,South Bucks District Council Tree Preservation Order No.24; 2004; dated 23/8/2004. Confirmed 4/11/20,67,POINT (-0.556198 51.590386),tree,ZZZZZTESRW033,2017-07-04,geography,,,,,,,TPO/SBDC/2004/24,,
tree,,7002003087,2017-07-04,,,South Bucks District Council Tree Preservation Order No.24; 2004; dated 23/8/2004. Confirmed 4/11/20,67,POINT (-0.556345 51.590276),tree,ZZZZZTESRW034,2017-07-04,geography,,,,,,,TPO/SBDC/2004/24,,
tree,,7002003088,2017-07-04,,,South Bucks District Council Tree Preservation Order No.24; 2004; dated 23/8/2004. Confirmed 4/11/20,67,POINT (-0.556535 51.590351),tree,ZZZZZTESRW035,2017-07-04,geography,,,,,,,TPO/SBDC/2004/24,,
tree,,7002003089,2017-07-04,,,South Bucks District Council Tree Preservation Order No.21; 2004; dated 20/7/04. Confirmed 14/9/2004,67,POINT (-0.560097 51.570677),tree,ZZZZZTESRW036,2017-07-04,geography,,,,,,,TPO/SBDC/2004/21,,
tree,,7002003090,2017-07-04,,,South Bucks District Council Tree Preservation Order No.21; 2004; dated 20/7/04. Confirmed 14/9/2004,67,POINT (-0.560123 51.570650),tree,ZZZZZTESRW037,2017-07-04,geography,,,,,,,TPO/SBDC/2004/21,,
tree,,7002003091,2017-07-04,,,South Bucks District Council Tree Preservation Order No.21; 2004; dated 20/7/04. Confirmed 14/9/2004,67,POINT (-0.560151 51.570621),tree,ZZZZZTESRW038,2017-07-04,geography,,,,,,,TPO/SBDC/2004/21,,
tree,,7002003092,2017-07-04,,,South Bucks District Council Tree Preservation Order No.17; 2004; dated 9/7/04. Confirmed 17/9/2004.,67,POINT (-0.497975 51.568166),tree,ZZZZZTESRW039,2017-07-04,geography,,,,,,,TPO/SBDC/2004/17,,
tree,,7002003093,2017-07-04,,,South Bucks District Council Tree Preservation Order No.17; 2004; dated 9/7/04. Confirmed 17/9/2004.,67,POINT (-0.498290 51.568140),tree,ZZZZZTESRW040,2017-07-04,geography,,,,,,,TPO/SBDC/2004/17,,
tree,,7002003094,2017-07-04,,,South Bucks District Council Tree Preservation Order no.20; 2004 dated 19/7/04. Confirmed 2/11/2004.,67,POINT (-0.570292 51.526842),tree,ZZZZZTESRW041,2017-07-04,geography,,,,,,,TPO/SBDC/2004/20,,
tree,,7002003095,2017-07-04,,,South Bucks District Council Tree Preservation Order no.20; 2004 dated 19/7/04. Confirmed 2/11/2004.,67,POINT (-0.570552 51.527087),tree,ZZZZZTESRW042,2017-07-04,geography,,,,,,,TPO/SBDC/2004/20,,
tree,,7002003096,2017-07-04,,,South Bucks District Council Tree Preservation Order no.20; 2004 dated 19/7/04. Confirmed 2/11/2004.,67,POINT (-0.570436 51.527185),tree,ZZZZZTESRW043,2017-07-04,geography,,,,,,,TPO/SBDC/2004/20,,
tree,,7002003097,2017-07-04,,,South Bucks District Council Tree Preservation Order no.16; 2004 dated 29/6/2004. Confirmed 9/9/2004,67,POINT (-0.550636 51.590851),tree,ZZZZZTESRW044,2017-07-04,geography,,,,,,,TPO/SBDC/2004/16,,
tree,,7002003098,2017-07-04,,,South Bucks District Council Tree Preservation Order no.12; 2004 dated 17/5/2004. Confirmed 2/8/2004,67,POINT (-0.613770 51.546708),tree,ZZZZZTESRW045,2017-07-04,geography,,,,,,,TPO/SBDC/2004/12,,
tree,,7002003099,2017-07-04,,,South Bucks District Council Tree Preservation Order No.15; 2004 dated 3/6/2004. Confirmed 5/8/2004.,67,POINT (-0.527696 51.538304),tree,ZZZZZTESRW046,2017-07-04,geography,,,,,,,TPO/SBDC/2004/15,,
tree,,7002003100,2017-07-04,,,South Bucks District Council Tree Preservation Order No.15; 2004 dated 3/6/2004. Confirmed 5/8/2004.,67,POINT (-0.527844 51.538325),tree,ZZZZZTESRW047,2017-07-04,geography,,,,,,,TPO/SBDC/2004/15,,
tree,,7002003101,2017-07-04,,,South Bucks District Council Tree Preservation Order No.14; 2004 dated 21/5/2004. Confirmed 17/11/20,67,POINT (-0.564121 51.572135),tree,ZZZZZTESRW048,2017-07-04,geography,,,,,,,TPO/SBDC/2004/14,,
tree,,7002003102,2017-07-04,,,South Bucks District Council Tree Preservation Order No.10; 2004 dated 7/5/2004. Confirmed 11/8/2004,67,POINT (-0.585460 51.552322),tree,ZZZZZTESRW049,2017-07-04,geography,,,,,,,TPO/SBDC/2004/10,,
tree,,7002003103,2017-07-04,,,South Bucks District Council Tree Preservation Order No.13; 2004 dated 17/5/2004. Confirmed 4/8/2004,67,POINT (-0.596099 51.531098),tree,ZZZZZTESRW051,2017-07-04,geography,,,,,,,TPO/SBDC/2004/13,,
tree,,7002003104,2017-07-04,,,South Bucks District Council Tree Preservation Order No.13; 2004 dated 17/5/2004. Confirmed 4/8/2004,67,POINT (-0.596034 51.531131),tree,ZZZZZTESRW052,2017-07-04,geography,,,,,,,TPO/SBDC/2004/13,,
tree,,7002003105,2017-07-04,,,South Bucks District Council Tree Preservation Order No.13; 2004 dated 17/5/2004. Confirmed 4/8/2004,67,POINT (-0.595982 51.531156),tree,ZZZZZTESRW053,2017-07-04,geography,,,,,,,TPO/SBDC/2004/13,,
tree,,7002003106,2017-07-04,,,South Bucks District Council Tree Preservation Order No.13; 2004 dated 17/5/2004. Confirmed 4/8/2004,67,POINT (-0.595863 51.531200),tree,ZZZZZTESRW054,2017-07-04,geography,,,,,,,TPO/SBDC/2004/13,,
tree,,7002003107,2017-07-04,,,South Bucks District Council Tree Preservation Order No.13; 2004 dated 17/5/2004. Confirmed 4/8/2004,67,POINT (-0.595802 51.531217),tree,ZZZZZTESRW055,2017-07-04,geography,,,,,,,TPO/SBDC/2004/13,,
tree,,7002003108,2017-07-04,,,South Bucks District Council Tree Preservation Order No.13; 2004 dated 17/5/2004. Confirmed 4/8/2004,67,POINT (-0.595741 51.531231),tree,ZZZZZTESRW056,2017-07-04,geography,,,,,,,TPO/SBDC/2004/13,,
tree,,7002003109,2017-07-04,,,South Bucks District Council Tree Preservation Order No.13; 2004 dated 17/5/2004. Confirmed 4/8/2004,67,POINT (-0.595850 51.530403),tree,ZZZZZTESRW057,2017-07-04,geography,,,,,,,TPO/SBDC/2004/13,,
tree,,7002003110,2017-07-04,,,South Bucks District Council Tree Preservation Order No.13; 2004 dated 17/5/2004. Confirmed 4/8/2004,67,POINT (-0.595826 51.530390),tree,ZZZZZTESRW058,2017-07-04,geography,,,,,,,TPO/SBDC/2004/13,,
tree,,7002003111,2017-07-04,,,South Bucks District Council Tree Preservation Order No.13; 2004 dated 17/5/2004. Confirmed 4/8/2004,67,POINT (-0.595817 51.530369),tree,ZZZZZTESRW059,2017-07-04,geography,,,,,,,TPO/SBDC/2004/13,,
tree,,7002003112,2017-07-04,,,South Bucks District Council Tree Preservation Order No.13; 2004 dated 17/5/2004. Confirmed 4/8/2004,67,POINT (-0.595774 51.530362),tree,ZZZZZTESRW060,2017-07-04,geography,,,,,,,TPO/SBDC/2004/13,,
tree,,7002003113,2017-07-04,,,South Bucks District Council Tree Preservation Order No.13; 2004 dated 17/5/2004. Confirmed 4/8/2004,67,POINT (-0.595650 51.530233),tree,ZZZZZTESRW061,2017-07-04,geography,,,,,,,TPO/SBDC/2004/13,,
tree,,7002003114,2017-07-04,,,South Bucks District Council Tree Preservation Order No.13; 2004 dated 17/5/2004. Confirmed 4/8/2004,67,POINT (-0.595597 51.530218),tree,ZZZZZTESRW062,2017-07-04,geography,,,,,,,TPO/SBDC/2004/13,,
tree,,7002003115,2017-07-04,,,South Bucks District Council Tree Preservation Order No.13; 2004 dated 17/5/2004. Confirmed 4/8/2004,67,POINT (-0.595473 51.530269),tree,ZZZZZTESRW063,2017-07-04,geography,,,,,,,TPO/SBDC/2004/13,,
tree,,7002003116,2017-07-04,,,South Bucks District Council Tree Preservation Order No.13; 2004 dated 17/5/2004. Confirmed 4/8/2004,67,POINT (-0.595412 51.530282),tree,ZZZZZTESRW064,2017-07-04,geography,,,,,,,TPO/SBDC/2004/13,,
tree,,7002003117,2017-07-04,,,South Bucks District Council Tree Preservation Order No.13; 2004 dated 17/5/2004. Confirmed 4/8/2004,67,POINT (-0.595357 51.530296),tree,ZZZZZTESRW065,2017-07-04,geography,,,,,,,TPO/SBDC/2004/13,,
tree,,7002003118,2017-07-04,,,South Bucks District Council Tree Preservation Order No.13; 2004 dated 17/5/2004. Confirmed 4/8/2004,67,POINT (-0.594892 51.530347),tree,ZZZZZTESRW066,2017-07-04,geography,,,,,,,TPO/SBDC/2004/13,,
tree,,7002003119,2017-07-04,,,South Bucks District Council Tree Preservation Order No.8; 2004; dated 9/3/2004. Confirmed 12/5/2004,67,POINT (-0.596049 51.539039),tree,ZZZZZTESRW068,2017-07-04,geography,,,,,,,TPO/SBDC/2004/08,,
tree,,7002003120,2017-07-04,,,South Bucks District Council Tree Preservation Order No.6; 2004 dated 17/2/2004. Confirmed 30/4/2004,67,POINT (-0.550855 51.574800),tree,ZZZZZTESRW069,2017-07-04,geography,,,,,,,TPO/SBDC/2004/06,,
tree,,7002003121,2017-07-04,,,South Bucks District Council Tree Preservation Order No.6; 2004 dated 17/2/2004. Confirmed 30/4/2004,67,POINT (-0.550897 51.574989),tree,ZZZZZTESRW070,2017-07-04,geography,,,,,,,TPO/SBDC/2004/06,,
tree,,7002003122,2017-07-04,,,South Bucks District Council Tree Preservation Order No.6; 2004 dated 17/2/2004. Confirmed 30/4/2004,67,POINT (-0.550908 51.575079),tree,ZZZZZTESRW071,2017-07-04,geography,,,,,,,TPO/SBDC/2004/06,,
tree,,7002003123,2017-07-04,,,South Bucks District Council Tree Preservation Order No.6; 2004 dated 17/2/2004. Confirmed 30/4/2004,67,POINT (-0.550935 51.575342),tree,ZZZZZTESRW072,2017-07-04,geography,,,,,,,TPO/SBDC/2004/06,,
tree,,7002003124,2017-07-04,,,South Bucks District Council Tree Preservation Order No.6; 2004 dated 17/2/2004. Confirmed 30/4/2004,67,POINT (-0.550970 51.575395),tree,ZZZZZTESRW073,2017-07-04,geography,,,,,,,TPO/SBDC/2004/06,,
tree,,7002003125,2017-07-04,,,South Bucks District Council Tree Preservation Order No.6; 2004 dated 17/2/2004. Confirmed 30/4/2004,67,POINT (-0.550970 51.575629),tree,ZZZZZTESRW074,2017-07-04,geography,,,,,,,TPO/SBDC/2004/06,,
tree,,7002003126,2017-07-04,,,South Bucks District Council Tree Preservation Order No.6; 2004 dated 17/2/2004. Confirmed 30/4/2004,67,POINT (-0.550971 51.575667),tree,ZZZZZTESRW075,2017-07-04,geography,,,,,,,TPO/SBDC/2004/06,,
